assay_chembl_id,assay_description,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,type,units,value
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)NC)CC6)nc4c3F)c12,CHEMBL5729338,CHEMBL6042399,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)NC)CC6)nc4c3F)c12,CHEMBL5729338,CHEMBL6042399,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CN1CCC[C@H]1COc1nc(N2CC3CCC(CO)(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5729338,CHEMBL5759747,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CN1CCC[C@H]1COc1nc(N2CC3CCC(CO)(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5729338,CHEMBL5759747,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CCc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)NC)CC6)nc4c3F)c12,CHEMBL5729338,CHEMBL5828205,7.37,IC50,nM,43.2,IC50,nM,43.2
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CCc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)NC)CC6)nc4c3F)c12,CHEMBL5729338,CHEMBL5828205,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CCc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)NC)CC6)nc4c3F)c12,CHEMBL5729338,CHEMBL5828205,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4C[C@H](F)C5)nc3c2F)c2ccccc2c1,CHEMBL5729338,CHEMBL5877093,7.29,IC50,nM,51.0,IC50,nM,51.0
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4C[C@H](F)C5)nc3c2F)c2ccccc2c1,CHEMBL5729338,CHEMBL5877093,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4C[C@H](F)C5)nc3c2F)c2ccccc2c1,CHEMBL5729338,CHEMBL5877093,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CCc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,CHEMBL5729338,CHEMBL6028889,8.17,IC50,nM,6.7,IC50,nM,6.7
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CCc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,CHEMBL5729338,CHEMBL6028889,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CCc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,CHEMBL5729338,CHEMBL6028889,,k_off,s-1,,koff,s-1,
